Code zone,Zone,Code Produit,Produit,Code Élément,Élément,Unité,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F
"173","Pologne","2029","Volaille","5112","Réserves","1000 têtes","71858.000000","A","77825.000000","A","75770.000000","A","79270.000000","A","81434.000000","A","80288.000000","A","81026.000000","A","80117.000000","A","84269.000000","A","85498.000000","A","87461.000000","A","88854.000000","A","92875.000000","A","94227.000000","A","96583.000000","A","99795.000000","A","79193.000000","A","83638.000000","A","83696.000000","A","84901.000000","A","81165.000000","A","71281.000000","A","67244.000000","A","62439.000000","A","69271.000000","A","72347.000000","A","59234.000000","A","63101.000000","A","66188.000000","A","71512.000000","A","59443.000000","A","54680.000000","A","53330.000000","A","53618.000000","A","51740.000000","A","56315.000000","A","54737.000000","A","54250.000000","A","54554.000000","A","53261.000000","A","55582.000000","A","198783.000000","A","146322.000000","A","130289.000000","A","125073.000000","A","122895.000000","A","134256.000000","A","124329.000000","A","126744.000000","A","174326.000000","A","152213.000000","A","125424.000000","A","129122.000000","A","146563.000000","A","163267.000000","A","187603.000000","A"
"174","Portugal","1107","Anes","5111","Réserves","Tête","201000.000000","F","195000.000000","F","188000.000000","F","182000.000000","F","176000.000000","F","173000.000000","F","167100.000000","F","161068.000000","","164100.000000","F","167100.000000","F","172200.000000","F","181675.000000","","181901.000000","","182000.000000","F","181700.000000","F","180000.000000","F","183000.000000","","183000.000000","","182000.000000","","183000.000000","*","182000.000000","F","181000.000000","F","180000.000000","F","178000.000000","F","175000.000000","F","175000.000000","F","170000.000000","F","170000.000000","F","170000.000000","F","170000.000000","F","34500.000000","Im","34700.000000","Im","34900.000000","Im","35000.000000","Im","35300.000000","Im","35500.000000","Im","35800.000000","Im","36000.000000","Im","37758.000000","","37000.000000","Im","33000.000000","Im","30000.000000","Im","27000.000000","Im","25000.000000","Im","20000.000000","Im","19000.000000","Im","17000.000000","Im","15000.000000","Im","14303.000000","","13500.000000","Im","12000.000000","Im","11000.000000","Im","10428.000000","","10000.000000","Im","8294.000000","Im","8000.000000","Im"
"174","Portugal","866","Bovins","5111","Réserves","Tête","1108000.000000","*","1114000.000000","*","1127000.000000","*","1141000.000000","*","1108000.000000","*","1080000.000000","*","1050000.000000","*","1130264.000000","","1244000.000000","*","1259000.000000","*","1253000.000000","*","1266000.000000","","1273097.000000","","1072000.000000","*","1150000.000000","*","1080000.000000","*","1210000.000000","*","1287000.000000","*","1294000.000000","*","1324000.000000","*","1379000.000000","*","1369000.000000","*","1302000.000000","*","1283000.000000","*","1297000.000000","*","1310000.000000","*","1332000.000000","*","1371000.000000","","1359000.000000","","1392000.000000","","1367000.000000","","1398000.000000","","1336000.000000","","1348000.000000","","1363000.000000","","1386000.000000","","1389000.000000","","1386000.000000","","1409000.000000","","1421000.000000","","1414000.000000","","1404000.000000","","1395000.000000","","1389000.000000","","1443000.000000","","1440800.000000","","1452000.000000","","1491000.000000","","1495000.000000","","1447000.000000","","1503000.000000","","1497500.000000","","1471000.000000","","1549000.000000","","1606000.000000","","1635000.000000",""
"174","Portugal","1068","Canards","5112","Réserves","1000 têtes",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M"
"174","Portugal","1016","Caprins","5111","Réserves","Tête","606640.000000","F","586490.000000","F","566340.000000","F","580000.000000","F","570000.000000","F","570300.000000","F","561300.000000","F","553080.000000","","643500.000000","*","664500.000000","*","695500.000000","*","755044.000000","","758394.000000","","738000.000000","*","677700.000000","*","690000.000000","F","740000.000000","","906000.000000","","745000.000000","*","733000.000000","","750000.000000","*","745000.000000","*","745000.000000","*","745000.000000","*","745000.000000","*","745000.000000","*","800000.000000","F","808000.000000","","840000.000000","","857000.000000","","797000.000000","","772000.000000","","762000.000000","","725000.000000","","721000.000000","","704000.000000","","677000.000000","","673000.000000","","676000.000000","","630000.000000","","489000.000000","","470000.000000","","444000.000000","","470000.000000","","475000.000000","","468000.000000","","439000.000000","","433000.000000","","425000.000000","","419000.000000","","413000.000000","","404000.000000","","398000.000000","","382000.000000","","373000.000000","","347000.000000",""
"174","Portugal","1096","Chevaux","5111","Réserves","Tête","51000.000000","F","47400.000000","F","44000.000000","F","40000.000000","F","37000.000000","F","39500.000000","F","35800.000000","F","32854.000000","","34500.000000","F","35800.000000","F","37700.000000","F","37778.000000","","38791.000000","","35000.000000","F","32000.000000","*","32000.000000","*","31000.000000","*","31000.000000","*","30000.000000","*","29000.000000","*","29000.000000","*","29000.000000","*","28000.000000","F","28000.000000","F","28000.000000","F","26000.000000","F","26000.000000","F","26000.000000","F","26000.000000","F","26000.000000","F","41000.000000","","42000.000000","","43000.000000","","48000.000000","","52000.000000","","55000.000000","","57000.000000","","58000.000000","","58000.000000","","59000.000000","","59000.000000","","58000.000000","","57000.000000","","52000.000000","","48000.000000","","47000.000000","","46000.000000","","41000.000000","","36000.000000","","35000.000000","","36000.000000","","33000.000000","","31000.000000","","32785.000000","Im","34455.000000","Im","37000.000000",""
"174","Portugal","1079","Dindes","5112","Réserves","1000 têtes",,,,,,,,,,,,,,,,,,,,,,,,,,,"350.000000","F","350.000000","F","550.000000","F","900.000000","F","900.000000","F","1800.000000","F","2300.000000","F","3500.000000","F","3200.000000","F","3500.000000","F","3400.000000","F","3800.000000","F","4200.000000","F","4900.000000","F","4900.000000","F","5250.000000","F","5250.000000","F","5250.000000","F","5250.000000","F","5400.000000","F","5400.000000","F","5400.000000","F","6500.000000","F","7000.000000","F","7000.000000","F","7500.000000","F","7500.000000","F","7000.000000","F","7000.000000","F","6000.000000","F","7000.000000","F","7000.000000","F","7200.000000","F","7500.000000","F","7200.000000","F","6800.000000","F","6500.000000","F","6400.000000","F","6450.000000","F","6400.000000","F","6500.000000","F","6564.000000","Im","6436.000000","Im"
"174","Portugal","1110","Mulets","5111","Réserves","Tête","112000.000000","F","110000.000000","F","107000.000000","F","104000.000000","F","101000.000000","F","100100.000000","F","97000.000000","F","93886.000000","","92850.000000","F","91800.000000","F","90750.000000","F","87658.000000","","89063.000000","","89000.000000","F","89000.000000","F","88000.000000","F","86000.000000","","84000.000000","","92000.000000","","93000.000000","*","92000.000000","F","91000.000000","F","90500.000000","F","90000.000000","F","85000.000000","F","85000.000000","F","80000.000000","F","80000.000000","F","80000.000000","F","80000.000000","F","21903.000000","Im","21120.000000","Im","20336.000000","Im","19552.000000","Im","18769.000000","Im","17985.000000","Im","18449.000000","Im","17500.000000","Im","17244.000000","","15275.000000","Im","14176.000000","Im","13119.000000","Im","12101.000000","Im","11124.000000","Im","10187.000000","Im","9291.000000","Im","8439.000000","Im","7633.000000","Im","5798.000000","","6273.000000","Im","5715.000000","Im","5192.000000","Im","5012.000000","","4145.000000","Im","3411.000000","Im","2313.000000","Im"
"174","Portugal","976","Ovins","5111","Réserves","Tête","5029000.000000","*","5049000.000000","*","5029288.000000","","5088000.000000","*","5607881.000000","","5709303.000000","","5784425.000000","","5324200.000000","F","4823500.000000","F","4421800.000000","F","3971100.000000","","3920400.000000","","4155000.000000","","4071150.000000","","3900000.000000","F","3800000.000000","F","3850000.000000","","4900000.000000","","4240000.000000","F","4560000.000000","F","4520000.000000","F","4780000.000000","F","4800000.000000","F","3300000.000000","F","3200000.000000","F","3000000.000000","F","3000000.000000","F","3035000.000000","","3187000.000000","","3347000.000000","","3359000.000000","","3381000.000000","","3359000.000000","","3345000.000000","","3475000.000000","","3482000.000000","","3486000.000000","","3432000.000000","","3590000.000000","","3584000.000000","","2842000.000000","","2812000.000000","","2775000.000000","","2868000.000000","","2903000.000000","","2839000.000000","","2703000.000000","","2558000.000000","","2368000.000000","","2226000.000000","","2170000.000000","","2092000.000000","","2074000.000000","","2033000.000000","","2043000.000000","","2068000.000000",""
"174","Portugal","1034","Porcins","5111","Réserves","Tête","1527000.000000","F","1559000.000000","F","1590000.000000","F","1624000.000000","*","1565000.000000","*","1676300.000000","*","1810600.000000","F","1593052.000000","","1778000.000000","F","1828600.000000","*","1899300.000000","*","2045550.000000","","2075492.000000","","2182200.000000","*","1833200.000000","*","1683000.000000","*","2120000.000000","*","2270000.000000","","3000000.000000","*","3500000.000000","*","3600000.000000","*","3500000.000000","*","3590000.000000","*","3000000.000000","*","3127000.000000","*","3092000.000000","*","2454000.000000","*","2455000.000000","","2315000.000000","","2618000.000000","","2675000.000000","","2588000.000000","","2574000.000000","","2690000.000000","","2444000.000000","","2430000.000000","","2375000.000000","","2394000.000000","","2385000.000000","","2350000.000000","","2014000.000000","","1964000.000000","","1886000.000000","","1967000.000000","","1955000.000000","","1917000.000000","","1978000.000000","","1955000.000000","","1945000.000000","","1917000.000000","","1985000.000000","","2024000.000000","","2014000.000000","","2127000.000000","","2247000.000000","","2151000.000000",""
"174","Portugal","1057","Poulets","5112","Réserves","1000 têtes","8500.000000","F","8900.000000","F","9300.000000","F","9800.000000","F","10200.000000","F","11765.000000","F","12290.000000","F","12626.000000","","13060.000000","F","13600.000000","F","14150.000000","F","14690.000000","F","15197.000000","F","15640.000000","F","16080.000000","F","16200.000000","F","17500.000000","","17300.000000","","18000.000000","F","19000.000000","F","18000.000000","F","17000.000000","F","18000.000000","F","15000.000000","F","14500.000000","F","17000.000000","F","18000.000000","F","19000.000000","F","18000.000000","F","20000.000000","F","11000.000000","Im","10800.000000","Im","10707.000000","","10600.000000","Im","10472.000000","","10300.000000","Im","10293.000000","","10800.000000","Im","11517.000000","","11600.000000","Im","11400.000000","Im","11000.000000","Im","10946.000000","","9000.000000","Im","8899.000000","","8800.000000","Im","8771.000000","","10000.000000","Im","11592.000000","","11600.000000","Im","11700.000000","Im","11900.000000","Im","11900.000000","Im","12000.000000","Im","13000.000000","Im","15000.000000","Im"
"174","Portugal","1181","Ruches","5114","Réserves","No","200000.000000","F","200000.000000","F","200000.000000","F","200000.000000","F","210000.000000","F","210000.000000","F","210000.000000","F","210000.000000","F","210000.000000","F","210000.000000","F","215000.000000","F","215000.000000","F","218000.000000","F","220000.000000","F","220000.000000","F","220000.000000","F","220000.000000","F","225000.000000","F","225000.000000","F","228000.000000","F","230000.000000","F","230000.000000","F","230000.000000","F","235000.000000","F","235000.000000","F","238000.000000","F","240000.000000","F","240000.000000","F","240000.000000","F","240000.000000","F","240000.000000","F","240000.000000","F","294930.000000","","259015.000000","Im","244298.000000","","241220.000000","Im","239457.000000","","251952.000000","Im","285230.000000","","252136.000000","Im","246476.000000","Im","236859.000000","Im","228471.000000","","216302.000000","Im","188479.000000","","195802.000000","Im","163863.000000","","193876.000000","Im","195596.000000","","202284.000000","Im","205047.000000","Im","207370.000000","Im","223390.000000","","207186.000000","Im","193111.000000","Im","192935.000000","Im"
"174","Portugal","1746","Bovins et buffles","5111","Réserves","Tête","1108000.000000","A","1114000.000000","A","1127000.000000","A","1141000.000000","A","1108000.000000","A","1080000.000000","A","1050000.000000","A","1130264.000000","A","1244000.000000","A","1259000.000000","A","1253000.000000","A","1266000.000000","A","1273097.000000","A","1072000.000000","A","1150000.000000","A","1080000.000000","A","1210000.000000","A","1287000.000000","A","1294000.000000","A","1324000.000000","A","1379000.000000","A","1369000.000000","A","1302000.000000","A","1283000.000000","A","1297000.000000","A","1310000.000000","A","1332000.000000","A","1371000.000000","A","1359000.000000","A","1392000.000000","A","1367000.000000","A","1398000.000000","A","1336000.000000","A","1348000.000000","A","1363000.000000","A","1386000.000000","A","1389000.000000","A","1386000.000000","A","1409000.000000","A","1421000.000000","A","1414000.000000","A","1404000.000000","A","1395000.000000","A","1389000.000000","A","1443000.000000","A","1440800.000000","A","1452000.000000","A","1491000.000000","A","1495000.000000","A","1447000.000000","A","1503000.000000","A","1497500.000000","A","1471000.000000","A","1549000.000000","A","1606000.000000","A","1635000.000000","A"
"174","Portugal","1749","Ovins et caprins","5111","Réserves","Tête","5635640.000000","A","5635490.000000","A","5595628.000000","A","5668000.000000","A","6177881.000000","A","6279603.000000","A","6345725.000000","A","5877280.000000","A","5467000.000000","A","5086300.000000","A","4666600.000000","A","4675444.000000","A","4913394.000000","A","4809150.000000","A","4577700.000000","A","4490000.000000","A","4590000.000000","A","5806000.000000","A","4985000.000000","A","5293000.000000","A","5270000.000000","A","5525000.000000","A","5545000.000000","A","4045000.000000","A","3945000.000000","A","3745000.000000","A","3800000.000000","A","3843000.000000","A","4027000.000000","A","4204000.000000","A","4156000.000000","A","4153000.000000","A","4121000.000000","A","4070000.000000","A","4196000.000000","A","4186000.000000","A","4163000.000000","A","4105000.000000","A","4266000.000000","A","4214000.000000","A","3331000.000000","A","3282000.000000","A","3219000.000000","A","3338000.000000","A","3378000.000000","A","3307000.000000","A","3142000.000000","A","2991000.000000","A","2793000.000000","A","2645000.000000","A","2583000.000000","A","2496000.000000","A","2472000.000000","A","2415000.000000","A","2416000.000000","A","2415000.000000","A"
"174","Portugal","2029","Volaille","5112","Réserves","1000 têtes","8500.000000","A","8900.000000","A","9300.000000","A","9800.000000","A","10200.000000","A","11765.000000","A","12290.000000","A","12626.000000","A","13060.000000","A","13600.000000","A","14150.000000","A","14690.000000","A","15197.000000","A","15990.000000","A","16430.000000","A","16750.000000","A","18400.000000","A","18200.000000","A","19800.000000","A","21300.000000","A","21500.000000","A","20200.000000","A","21500.000000","A","18400.000000","A","18300.000000","A","21200.000000","A","22900.000000","A","23900.000000","A","23250.000000","A","25250.000000","A","16250.000000","A","16050.000000","A","16107.000000","A","16000.000000","A","15872.000000","A","16800.000000","A","17293.000000","A","17800.000000","A","19017.000000","A","19100.000000","A","18400.000000","A","18000.000000","A","16946.000000","A","16000.000000","A","15899.000000","A","16000.000000","A","16271.000000","A","17200.000000","A","18392.000000","A","18100.000000","A","18100.000000","A","18350.000000","A","18300.000000","A","18500.000000","A","19564.000000","A","21436.000000","A"
"146","République de Moldova","1107","Anes","5111","Réserves","Tête",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1794.000000","","2107.000000","","2247.000000","","3000.000000","","3000.000000","","3000.000000","","3000.000000","","3000.000000","","3000.000000","","4000.000000","","4000.000000","","4000.000000","","4000.000000","","4000.000000","","4000.000000","","4000.000000","","3000.000000","","3185.000000","","2935.000000","","2754.000000","","2512.000000","","2400.000000","","2143.000000","","2195.000000","","1962.000000",""
"146","République de Moldova","866","Bovins","5111","Réserves","Tête",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"771891.000000","","591473.000000","","815060.000000","","750835.000000","","726497.000000","","570044.000000","","485442.000000","","452000.000000","","422969.000000","","394006.000000","","404845.000000","","409639.000000","","372838.000000","","330593.000000","","310476.000000","","299105.000000","","231716.000000","","217712.000000","","221622.000000","","215951.000000","","203875.000000","","191200.000000","","188862.000000","","191214.000000","","186116.000000",""
"146","République de Moldova","1016","Caprins","5111","Réserves","Tête",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49474.000000","","62914.000000","","73891.000000","","90415.000000","","93000.000000","","96000.000000","","94000.000000","","94000.000000","","99815.000000","","108565.000000","","111592.000000","","126336.000000","","120918.000000","","119384.000000","","119372.000000","","111935.000000","","99303.000000","","103849.000000","","111155.000000","","117585.000000","","122539.000000","","128884.000000","","144885.000000","","110695.000000","","114629.000000",""
"146","République de Moldova","1096","Chevaux","5111","Réserves","Tête",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48438.000000","","51380.000000","","52284.000000","","56185.000000","","57000.000000","","58679.000000","","60692.000000","","64000.000000","","67200.000000","","71100.000000","","76600.000000","","78200.000000","","77441.000000","","72479.000000","","69134.000000","","66766.000000","","58363.000000","","55487.000000","","54413.000000","","52152.000000","","49633.000000","","46385.000000","","45020.000000","","41943.000000","","39429.000000",""
"146","République de Moldova","1079","Dindes","5112","Réserves","1000 têtes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.000000","*","53.000000","*","60.000000","*","60.000000","*","54.000000","*","34.000000","*","35.000000","*","45.000000","*","40.000000","*","39.000000","*","42.000000","*","55.000000","*","60.000000","*","100.000000","*","135.000000","","131.000000","*","107.000000","*","108.000000","*","117.000000","*","120.000000","*","153.000000","*","160.000000","*","180.000000","*","200.000000","*","139.000000","Im"
"146","République de Moldova","1140","Leporides","5112","Réserves","1000 têtes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"251.000000","","296.000000","","262.000000","","237.000000","","209.000000","","190.000000","","177.000000","","186.000000","","183.000000","","161.000000","","191.000000","","191.000000","","205.000000","","339.000000","","379.000000","","326.000000","","263.000000","","248.000000","","274.000000","","277.000000","","277.000000","","267.000000","","296.000000","","326.000000","","350.000000",""
"146","République de Moldova","976","Ovins","5111","Réserves","Tête",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1239300.000000","","1294296.000000","","1366230.000000","","1410887.000000","","1301000.000000","","1248000.000000","","1115000.000000","","1026000.000000","","930229.000000","","829705.000000","","834870.000000","","830000.000000","","817128.000000","","822845.000000","","818316.000000","","835077.000000","","753903.000000","","761917.000000","","803747.000000","","787885.000000","","709888.000000","","695093.000000","","729829.000000","","569075.000000","","553442.000000",""
"146","République de Moldova","1034","Porcins","5111","Réserves","Tête",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1751706.000000","","1487420.000000","","1012846.000000","","946123.000000","","1014605.000000","","866484.000000","","724258.000000","","806900.000000","","682600.000000","","447045.000000","","448898.000000","","508345.000000","","445854.000000","","397998.000000","","460678.000000","","531818.000000","","298675.000000","","283495.000000","","377142.000000","","478523.000000","","438630.000000","","410427.000000","","419959.000000","","472762.000000","","453190.000000",""
"146","République de Moldova","1057","Poulets","5112","Réserves","1000 têtes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23642.000000","*","17068.000000","*","14484.000000","*","14362.000000","*","14686.000000","*","11389.000000","*","11578.000000","*","12043.000000","*","12535.000000","*","13002.000000","*","14077.000000","*","14900.000000","*","15700.000000","*","17420.000000","*","22100.000000","","22400.000000","*","17050.000000","*","18220.000000","*","22340.000000","*","34000.000000","*","26520.000000","*","32600.000000","*","31840.000000","*","36840.000000","*","38148.000000","Im"
"146","République de Moldova","1181","Ruches","5114","Réserves","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175000.000000","F","138200.000000","","160000.000000","F","138200.000000","","113700.000000","","104900.000000","","103600.000000","","82400.000000","","76000.000000","","72100.000000","","78600.000000","","75100.000000","","80430.000000","","86751.000000","","95639.000000","","102031.000000","","98303.000000","","98117.000000","","101464.000000","","105204.000000","","111653.000000","","110600.000000","","115925.000000","","124330.000000","","135946.000000",""
"146","République de Moldova","1746","Bovins et buffles","5111","Réserves","Tête",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"771891.000000","A","591473.000000","A","815060.000000","A","750835.000000","A","726497.000000","A","570044.000000","A","485442.000000","A","452000.000000","A","422969.000000","A","394006.000000","A","404845.000000","A","409639.000000","A","372838.000000","A","330593.000000","A","310476.000000","A","299105.000000","A","231716.000000","A","217712.000000","A","221622.000000","A","215951.000000","A","203875.000000","A","191200.000000","A","188862.000000","A","191214.000000","A","186116.000000","A"
"146","République de Moldova","1749","Ovins et caprins","5111","Réserves","Tête",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1288774.000000","A","1357210.000000","A","1440121.000000","A","1501302.000000","A","1394000.000000","A","1344000.000000","A","1209000.000000","A","1120000.000000","A","1030044.000000","A","938270.000000","A","946462.000000","A","956336.000000","A","938046.000000","A","942229.000000","A","937688.000000","A","947012.000000","A","853206.000000","A","865766.000000","A","914902.000000","A","905470.000000","A","832427.000000","A","823977.000000","A","874714.000000","A","679770.000000","A","668071.000000","A"
"146","République de Moldova","2029","Volaille","5112","Réserves","1000 têtes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23687.000000","A","17121.000000","A","14544.000000","A","14422.000000","A","14740.000000","A","11423.000000","A","11613.000000","A","12088.000000","A","12575.000000","A","13041.000000","A","14119.000000","A","14955.000000","A","15760.000000","A","17520.000000","A","22235.000000","A","22531.000000","A","17157.000000","A","18328.000000","A","22457.000000","A","34120.000000","A","26673.000000","A","32760.000000","A","32020.000000","A","37040.000000","A","38287.000000","A"
"183","Roumanie","1107","Anes","5111","Réserves","Tête","27000.000000","F","27000.000000","F","28000.000000","F","28000.000000","F","28000.000000","F","29000.000000","F","29000.000000","F","30000.000000","F","30000.000000","F","30514.000000","","32304.000000","","35439.000000","","36336.000000","","36800.000000","F","37300.000000","F","37800.000000","F","37000.000000","F","36000.000000","F","35000.000000","F","36000.000000","F","36000.000000","F","35000.000000","F","35000.000000","F","35000.000000","F","35000.000000","F","35000.000000","F","36000.000000","F","36000.000000","F","36000.000000","F","35000.000000","F","35000.000000","F","35000.000000","F","34000.000000","F","33000.000000","F","32000.000000","F","31000.000000","F","30000.000000","F","30500.000000","F","31000.000000","F","30000.000000","F","31000.000000","F","28000.000000","F","28000.000000","F","28000.000000","F","29000.000000","F","29000.000000","F","29000.000000","F","29000.000000","F","30000.000000","F","30000.000000","F","30000.000000","F","30000.000000","F","30000.000000","F","30000.000000","F","30023.000000","Im","30206.000000","Im"
"183","Roumanie","866","Bovins","5111","Réserves","Tête","4530000.000000","","4524700.000000","","4383800.000000","","4456100.000000","","4574800.000000","","4755000.000000","","5015900.000000","","5127200.000000","","4949300.000000","","4859578.000000","","5216000.000000","","5324212.000000","","5555947.000000","","5691100.000000","*","5774100.000000","*","5912100.000000","*","6128800.000000","*","6085300.000000","*","6282600.000000","*","6285400.000000","*","6485000.000000","","6302900.000000","","6246100.000000","","6752200.000000","","7039000.000000","","6692000.000000","","6703000.000000","","6559000.000000","","6416000.000000","","6290700.000000","","5380700.000000","","4355000.000000","","3683100.000000","","3956782.000000","","3480800.000000","","3496300.000000","","3434900.000000","","3235400.000000","","3143000.000000","","3051000.000000","","2870000.000000","","2800000.000000","","2878000.000000","","2897000.000000","","2808000.000000","","2862000.000000","","2934000.000000","","2819000.000000","","2684000.000000","","2512300.000000","","2001105.000000","","1988939.000000","","2009135.000000","","2022408.000000","","2068888.000000","","2092414.000000",""
"183","Roumanie","946","Buffles","5111","Réserves","Tête",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"183","Roumanie","1068","Canards","5112","Réserves","1000 têtes","3000.000000","*","3500.000000","*","2700.000000","*","3000.000000","*","3100.000000","*","3150.000000","","3296.000000","","3742.000000","","2643.000000","","3647.000000","","3676.000000","","3298.000000","","3558.000000","","3600.000000","*","3700.000000","*","3200.000000","*","4000.000000","*","3800.000000","*","4100.000000","*","3400.000000","*","3600.000000","*","4400.000000","*","4300.000000","*","4600.000000","*","4800.000000","F","5000.000000","F","5250.000000","F","5300.000000","*","5300.000000","F","4700.000000","F","5000.000000","F","4900.000000","F","4800.000000","F","4600.000000","F","4200.000000","F","4700.000000","F","4550.000000","F","4200.000000","F","4000.000000","F","4000.000000","F","4000.000000","F","4000.000000","F","4000.000000","F","4000.000000","F","4000.000000","F","4000.000000","F","4000.000000","F","4000.000000","F","4000.000000","F","4000.000000","F","4200.000000","F","4200.000000","F","4200.000000","F","4200.000000","F","4181.000000","Im","4182.000000","Im"
"183","Roumanie","1016","Caprins","5111","Réserves","Tête","404000.000000","","561900.000000","","550400.000000","","618500.000000","","743800.000000","","807000.000000","","827800.000000","","732000.000000","","632000.000000","","564827.000000","","536472.000000","","562514.000000","","534390.000000","","499000.000000","","442687.000000","","445160.000000","","443500.000000","","404300.000000","","412400.000000","","375000.000000","","954300.000000","","459700.000000","","512500.000000","","684100.000000","","754200.000000","","827800.000000","","904000.000000","","990000.000000","","1078000.000000","","1017200.000000","","1004806.000000","","954000.000000","","805000.000000","","776000.000000","","745100.000000","","705300.000000","","654400.000000","","610000.000000","","585000.000000","","558000.000000","","538000.000000","","525100.000000","","633000.000000","","678000.000000","","661000.000000","","687000.000000","","727000.000000","","865000.000000","","898000.000000","","917300.000000","","1240786.000000","","1236143.000000","","1265676.000000","","1312967.000000","","1417176.000000","","1440151.000000",""
"183","Roumanie","1096","Chevaux","5111","Réserves","Tête","1000000.000000","","1013300.000000","","779600.000000","","708900.000000","","689200.000000","","688900.000000","","704600.000000","","715100.000000","","702500.000000","","686200.000000","","668000.000000","","654000.000000","","631000.000000","","610000.000000","*","557000.000000","","562000.000000","","576000.000000","","550000.000000","","570000.000000","","566000.000000","","555300.000000","","598000.000000","","615000.000000","F","635000.000000","F","660000.000000","F","671500.000000","","686000.000000","","693000.000000","","702000.000000","","663000.000000","","670000.000000","","749000.000000","","720927.000000","","751000.000000","","784000.000000","","806000.000000","","816000.000000","","822000.000000","","839000.000000","","858000.000000","","865000.000000","","860000.000000","","879000.000000","","897000.000000","","840000.000000","","834000.000000","","805000.000000","","862396.000000","","820000.000000","","763988.000000","","610857.000000","","596380.000000","","574627.000000","","548245.000000","","524741.000000","","503466.000000",""
