,Name,Importation_Month,is_right_season,Higher_import,Index
602,autre baie fruit du genre vaccinium n.c.a.,10,False,False,0.3498826717694863
603,autre baie fruit du genre vaccinium n.c.a.,9,True,False,0.49251176296684435
604,autre baie fruit du genre vaccinium n.c.a.,8,True,False,0.6501645558441101
605,autre baie fruit du genre vaccinium n.c.a.,1,False,False,0.33704888174149134
606,autre baie fruit du genre vaccinium n.c.a.,6,True,True,0.42475933219045087
607,autre baie fruit du genre vaccinium n.c.a.,5,False,True,0.2932276301478877
608,autre baie fruit du genre vaccinium n.c.a.,4,False,True,0.4230736756438676
609,autre baie fruit du genre vaccinium n.c.a.,3,False,False,0.441034518166948
610,autre baie fruit du genre vaccinium n.c.a.,2,False,False,0.5248155997851524
611,autre baie fruit du genre vaccinium n.c.a.,7,True,False,0.5917687893967728
612,chataigne et marron,8,False,False,0.3178846468564474
613,chataigne et marron,12,True,True,0.3191639665728779
614,chataigne et marron,11,True,True,0.3145028113243272
615,chataigne et marron,9,False,False,0.5733811188220294
616,chataigne et marron,7,False,False,0.5474727708938185
617,chataigne et marron,10,True,False,0.6255947525206293
618,chataigne et marron,5,False,False,0.5013593324208011
619,chataigne et marron,4,False,False,0.5591954940352722
620,chataigne et marron,6,False,False,0.49790543703779616
621,chataigne et marron,3,False,False,0.5112419335236513
622,chataigne et marron,2,False,False,0.6220028318748682
623,chataigne et marron,1,False,False,0.5697775880643379
624,noisette,12,False,False,0.09957689778734731
625,noisette,11,False,False,0.06545397033418042
626,noisette,10,True,True,0.027197400680572012
627,noisette,9,True,True,0.25379064138480495
628,noisette,8,True,True,0.16193372848827217
629,noisette,4,False,False,0.2057245802949037
630,noisette,6,False,False,0.21507887313675625
631,noisette,5,False,False,0.39530851221900737
632,noisette,3,False,False,0.12929062258211418
633,noisette,2,False,False,0.4020409387936487
634,noisette,1,False,False,0.06732659358072052
635,noisette,7,False,False,0.4136992717274066
636,noix,12,False,True,0.0
637,noix,11,False,True,0.05956826481325898
638,noix,10,True,False,0.37738755427359977
639,noix,9,True,False,0.28932177043448104
640,noix,8,False,False,0.33041978670396616
641,noix,7,False,False,0.2794605783954988
642,noix,6,False,False,0.3486534294143446
643,noix,5,False,False,0.28427590977255196
644,noix,4,False,False,0.29307385480069975
645,noix,3,False,False,0.23056438324727022
646,noix,2,False,True,0.24346281178556614
647,noix,1,False,True,0.025464271743188754
648,piment et poivron (capsicum spp.) seche brut,12,False,False,0.31132164485300784
649,piment et poivron (capsicum spp.) seche brut,11,False,False,0.16999620015822292
650,piment et poivron (capsicum spp.) seche brut,10,False,False,0.2704009043748188
651,piment et poivron (capsicum spp.) seche brut,9,True,False,0.13190005516226053
652,piment et poivron (capsicum spp.) seche brut,8,True,False,0.3709827072589667
653,piment et poivron (capsicum spp.) seche brut,1,False,False,0.30172539069768617
654,piment et poivron (capsicum spp.) seche brut,6,True,False,0.27462013224708787
655,piment et poivron (capsicum spp.) seche brut,5,False,False,0.18834465093531863
656,piment et poivron (capsicum spp.) seche brut,4,False,True,0.20591360831262132
657,piment et poivron (capsicum spp.) seche brut,3,False,True,0.21119953279591927
658,piment et poivron (capsicum spp.) seche brut,2,False,True,0.24095580207566078
659,piment et poivron (capsicum spp.) seche brut,7,True,True,0.022559783820655113
660,ani badiane coriandre cumin carvi fenouil et genievre brut,12,False,False,0.24239266478635504
661,ani badiane coriandre cumin carvi fenouil et genievre brut,11,True,True,0.15259203028852544
662,ani badiane coriandre cumin carvi fenouil et genievre brut,8,True,False,0.26708816992250367
663,ani badiane coriandre cumin carvi fenouil et genievre brut,9,True,False,0.18909751309805223
664,ani badiane coriandre cumin carvi fenouil et genievre brut,7,True,False,0.27539350548430286
665,ani badiane coriandre cumin carvi fenouil et genievre brut,10,True,False,0.20793144297287136
666,ani badiane coriandre cumin carvi fenouil et genievre brut,5,False,True,0.1867542872917621
667,ani badiane coriandre cumin carvi fenouil et genievre brut,6,True,True,0.13401023382591284
668,ani badiane coriandre cumin carvi fenouil et genievre brut,1,False,False,0.29265319791659355
669,ani badiane coriandre cumin carvi fenouil et genievre brut,4,False,False,0.39846150743008407
670,ani badiane coriandre cumin carvi fenouil et genievre brut,3,False,True,0.19393291087468342
671,ani badiane coriandre cumin carvi fenouil et genievre brut,2,False,False,0.20945914654407907
672,laitue et chicoree,2,False,True,0.2729318539765611
673,laitue et chicoree,12,False,True,0.31338821829909985
674,laitue et chicoree,11,False,False,0.3324185319799377
675,laitue et chicoree,1,False,True,0.054504971521922664
676,laitue et chicoree,8,True,False,0.4301536739229326
677,laitue et chicoree,10,False,False,0.4915323080946095
678,laitue et chicoree,6,True,False,0.2826952236189437
679,laitue et chicoree,5,False,False,0.09742071534257031
680,laitue et chicoree,4,False,True,0.005632179806877848
681,laitue et chicoree,3,False,True,0.22210525082751895
682,laitue et chicoree,7,True,False,0.31511647282138305
683,laitue et chicoree,9,True,False,0.4571148487201224
684,peche et nectarine,8,True,True,0.49419349155655984
685,peche et nectarine,12,False,False,0.4938788500458285
686,peche et nectarine,11,False,False,0.47861933611430024
687,peche et nectarine,10,False,False,0.6720952426186431
688,peche et nectarine,9,True,True,0.6229135845973856
689,peche et nectarine,6,True,True,0.45958480703972177
690,peche et nectarine,5,False,False,0.5474378270471265
691,peche et nectarine,7,True,True,0.5341916600856059
692,peche et nectarine,1,False,False,0.41062635875944736
693,peche et nectarine,4,False,False,0.6797741132244232
694,peche et nectarine,3,False,False,0.5168689918191154
695,peche et nectarine,2,False,False,0.33117687346107477
696,prune et prunelle,1,False,False,0.3049873809192758
697,prune et prunelle,2,False,False,0.40793116087695785
698,prune et prunelle,3,False,False,0.4659299943480482
699,prune et prunelle,12,False,False,0.7024309208468914
700,prune et prunelle,5,True,False,0.3236104736690191
701,prune et prunelle,6,True,False,0.5075914685162036
702,prune et prunelle,7,True,False,0.4056899565864514
703,prune et prunelle,8,True,True,0.46314191507015806
704,prune et prunelle,9,True,True,0.4751072098633074
705,prune et prunelle,10,True,True,0.2835713309075701
706,prune et prunelle,11,False,True,0.6835303547399025
707,prune et prunelle,4,True,False,0.41522975824594566
